Colli_Rpt_Num_Colli_Rpt_Num,hitrun,colli_dt,obj_struck,ped,cyclist,cite_simple,type,pedtype,year,hour,tod,cite_for_dui,cite_for_homicide,cite_for_speed,PLACE
3226617,TRUE,12/27/2017 8:55:00 PM,NA,FALSE,FALSE,,Car Only,NA,2017,20,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3226651,FALSE,4/26/2017 1:00:00 PM,NA,FALSE,FALSE,,Car Only,NA,2017,13,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3226776,FALSE,5/7/2017 7:11:00 PM,NA,FALSE,FALSE,,Car Only,NA,2017,19,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3226777,FALSE,11/28/2017 10:26:00 PM,NA,FALSE,FALSE,,Car Only,NA,2017,22,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3226780,FALSE,6/6/2018 7:51:00 PM,NA,FALSE,FALSE,,Car Only,NA,2018,19,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3226781,FALSE,6/14/2018 3:48:00 PM,NA,FALSE,FALSE,,Car Only,NA,2018,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3226782,FALSE,9/7/2018 4:30:00 PM,NA,FALSE,FALSE,UNSAFE START,Car Only,NA,2018,16,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3226784,FALSE,9/9/2018 8:56:00 PM,NA,FALSE,FALSE,,Car Only,NA,2018,20,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3226785,FALSE,9/16/2018 5:36:00 PM,NA,FALSE,FALSE,,Car Only,NA,2018,17,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3226787,FALSE,9/24/2018 11:42:00 AM,NA,FALSE,FALSE,,Car Only,NA,2018,11,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3226788,FALSE,9/25/2018 3:59:00 PM,NA,FALSE,FALSE,,Car Only,NA,2018,15,day 0600-1759,FALSE,FALSE,FALSE,Bremerton West UGA
3226789,FALSE,9/27/2018 3:38:00 PM,NA,FALSE,FALSE,,Car Only,NA,2018,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3226804,FALSE,1/26/2019 11:08:00 AM,NA,FALSE,FALSE,,Car Only,NA,2019,11,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3226827,FALSE,4/30/2018 2:07:00 PM,NA,FALSE,FALSE,,Car Only,NA,2018,14,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3226852,TRUE,6/15/2017 5:46:00 PM,NA,TRUE,FALSE,,Includes Ped or Cyclist,Includes Ped,2017,17,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3226855,FALSE,9/10/2017 8:20:00 PM,NA,FALSE,FALSE,IMPROPER LANE USE/CHANGE,Car Only,NA,2017,20,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3226859,FALSE,9/18/2017 5:53:00 PM,NA,FALSE,FALSE,,Car Only,NA,2017,17,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3226860,TRUE,9/28/2017 4:57:00 PM,NA,FALSE,FALSE,,Car Only,NA,2017,16,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3226876,FALSE,5/1/2018 5:50:00 PM,NA,FALSE,FALSE,,Car Only,NA,2018,17,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229056,FALSE,11/21/2018 10:50:00 AM,NA,FALSE,FALSE,,Car Only,NA,2018,10,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229229,FALSE,4/4/2014 3:38:00 PM,NA,FALSE,FALSE,INATTENTION,Car Only,NA,2014,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229231,FALSE,4/22/2014 4:21:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,16,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229751,FALSE,11/3/2018 9:18:00 AM,NA,FALSE,FALSE,,Car Only,NA,2018,9,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229752,FALSE,11/9/2018 3:15:00 PM,NA,FALSE,FALSE,,Car Only,NA,2018,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229776,FALSE,8/18/2018 10:59:00 AM,"POLE, TREE",FALSE,FALSE,,Car Only,NA,2018,10,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229781,FALSE,10/26/2018 6:10:00 PM,CROSS WALK BUTTON,FALSE,FALSE,,Car Only,NA,2018,18,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3229784,TRUE,11/2/2018 12:01:00 AM,NA,FALSE,FALSE,,Car Only,NA,2018,0,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3229801,FALSE,1/9/2019 3:44:00 PM,NA,TRUE,FALSE,,Includes Ped or Cyclist,Includes Ped,2019,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229802,FALSE,1/10/2019 1:53:00 PM,NA,FALSE,FALSE,,Car Only,NA,2019,13,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229803,FALSE,1/28/2019 3:33:00 PM,NA,FALSE,FALSE,,Car Only,NA,2019,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229804,FALSE,2/1/2019 9:59:00 AM,NA,FALSE,FALSE,,Car Only,NA,2019,9,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229805,FALSE,2/17/2019 10:20:00 AM,NA,FALSE,FALSE,,Car Only,NA,2019,10,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229806,FALSE,3/8/2019 9:31:00 AM,NA,FALSE,FALSE,,Car Only,NA,2019,9,day 0600-1759,FALSE,FALSE,FALSE,Other
3229807,FALSE,4/13/2019 11:20:00 AM,NA,FALSE,FALSE,,Car Only,NA,2019,11,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229876,FALSE,12/11/2017 4:29:00 AM,"SHRUB, CURB",FALSE,FALSE,,Car Only,NA,2017,4,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3229877,TRUE,12/28/2017 10:30:00 PM,NA,TRUE,FALSE,,Includes Ped or Cyclist,Includes Ped,2017,22,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3229878,TRUE,2/16/2018 4:01:00 AM,CROSSWALK POST,FALSE,FALSE,,Car Only,NA,2018,4,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3229879,FALSE,3/15/2018 6:05:00 AM,NA,FALSE,FALSE,,Car Only,NA,2018,6,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229880,FALSE,3/22/2018 10:22:00 PM,CROSSWALK SIGNAL,FALSE,FALSE,,Car Only,NA,2018,22,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3229881,FALSE,3/23/2018 5:28:00 AM,NA,FALSE,FALSE,,Car Only,NA,2018,5,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3229882,FALSE,3/23/2018 10:00:00 PM,NA,FALSE,FALSE,,Car Only,NA,2018,22,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3229883,FALSE,3/24/2018 5:15:00 AM,NA,TRUE,FALSE,,Includes Ped or Cyclist,Includes Ped,2018,5,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3229901,FALSE,4/16/2018 6:25:00 AM,NA,FALSE,FALSE,,Car Only,NA,2018,6,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229902,FALSE,4/17/2018 3:16:00 PM,NA,FALSE,FALSE,,Car Only,NA,2018,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229903,FALSE,5/14/2018 11:26:00 AM,NA,FALSE,FALSE,,Car Only,NA,2018,11,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3229926,FALSE,4/27/2018 12:57:00 AM,NA,FALSE,FALSE,,Car Only,NA,2018,0,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3229929,FALSE,5/3/2018 11:44:00 PM,NA,FALSE,FALSE,,Car Only,NA,2018,23,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3229952,FALSE,6/13/2018 12:01:00 PM,NA,FALSE,FALSE,,Car Only,NA,2018,12,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3230551,TRUE,5/11/2019 9:50:00 PM,NA,FALSE,FALSE,,Car Only,NA,2019,21,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3230902,FALSE,5/24/2019 6:22:00 PM,NA,FALSE,FALSE,,Car Only,NA,2019,18,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3230903,FALSE,8/17/2019 1:17:00 AM,NA,FALSE,FALSE,,Car Only,NA,2019,1,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3259118,FALSE,1/15/2014 3:30:00 PM,NA,FALSE,FALSE,NO INSURANCE,Car Only,NA,2014,15,day 0600-1759,FALSE,FALSE,FALSE,Other
3259119,FALSE,1/18/2014 12:05:00 AM,NA,FALSE,FALSE,,Car Only,NA,2014,0,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3259120,FALSE,2/4/2014 9:15:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,21,night 1800-0559,FALSE,FALSE,FALSE,Other
3352984,FALSE,11/2/2015 12:00:00 PM,NA,TRUE,FALSE,"FAIL TO YIELD, FAIL TO YIELD",Includes Ped or Cyclist,Includes Ped,2015,12,day 0600-1759,FALSE,FALSE,FALSE,City of Bainbridge Island
3353147,FALSE,6/5/2015 4:24:00 PM,NA,FALSE,FALSE,FOLLOWING TOO CLOSE,Car Only,NA,2015,16,day 0600-1759,FALSE,FALSE,FALSE,Other
3353527,FALSE,2/20/2014 4:22:00 PM,NA,FALSE,FALSE,FAIL TO YIELD,Car Only,NA,2014,16,day 0600-1759,FALSE,FALSE,FALSE,Other
3430628,FALSE,8/5/2014 7:35:00 AM,NA,FALSE,FALSE,SPEED/TOO FAST,Car Only,NA,2014,7,day 0600-1759,FALSE,FALSE,TRUE,Gorst UGA
3430629,FALSE,9/5/2014 8:05:00 PM,NA,FALSE,FALSE,IMPROPER LANE USE/CHANGE,Car Only,NA,2014,20,night 1800-0559,FALSE,FALSE,FALSE,Port Orchard UGA
3430633,FALSE,7/8/2015 9:55:00 AM,NA,FALSE,FALSE,FOLLOWING TOO CLOSE,Car Only,NA,2015,9,day 0600-1759,FALSE,FALSE,FALSE,Gorst UGA
3430635,FALSE,11/2/2016 3:30:00 PM,SIGN,FALSE,FALSE,,Car Only,NA,2016,15,day 0600-1759,FALSE,FALSE,FALSE,Other
3430821,FALSE,1/2/2014 3:28:00 PM,NA,FALSE,FALSE,IMPROPER LANE USE/CHANGE,Car Only,NA,2014,15,day 0600-1759,FALSE,FALSE,FALSE,Gorst UGA
3430823,FALSE,1/9/2014 6:36:00 AM,NA,FALSE,FALSE,,Car Only,NA,2014,6,day 0600-1759,FALSE,FALSE,FALSE,Port Orchard UGA
3430824,FALSE,2/3/2014 4:19:00 PM,NA,FALSE,FALSE,"NO INSURANCE, NO INSURANCE",Car Only,NA,2014,16,day 0600-1759,FALSE,FALSE,FALSE,Bremerton West UGA
3430959,FALSE,1/3/2014 8:12:00 PM,NA,TRUE,FALSE,,Includes Ped or Cyclist,Includes Ped,2014,20,night 1800-0559,FALSE,FALSE,FALSE,Other
3430961,FALSE,1/10/2014 5:10:00 PM,NA,FALSE,FALSE,FOLLOWING TOO CLOSE,Car Only,NA,2014,17,day 0600-1759,FALSE,FALSE,FALSE,Central Kitsap UGA
3430962,FALSE,1/22/2014 2:26:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,14,day 0600-1759,FALSE,FALSE,FALSE,Other
3430963,FALSE,1/29/2014 1:49:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,13,day 0600-1759,FALSE,FALSE,FALSE,Central Kitsap UGA
3430964,FALSE,2/12/2014 12:24:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,12,day 0600-1759,FALSE,FALSE,FALSE,Central Kitsap UGA
3430965,FALSE,3/25/2014 2:50:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,14,day 0600-1759,FALSE,FALSE,FALSE,Other
3431003,FALSE,1/17/2014 3:03:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,15,day 0600-1759,FALSE,FALSE,FALSE,Puget Sound Industrial Center - Bremerton
3431005,FALSE,1/31/2014 3:58:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,15,day 0600-1759,FALSE,FALSE,FALSE,Bremerton West UGA
3431006,TRUE,2/26/2014 7:32:00 PM,NA,FALSE,FALSE,IMPROPER LANE USE/CHANGE,Car Only,NA,2014,19,night 1800-0559,FALSE,FALSE,FALSE,Gorst UGA
3431007,FALSE,3/3/2014 6:58:00 PM,NA,FALSE,FALSE,DUI,Car Only,NA,2014,18,night 1800-0559,TRUE,FALSE,FALSE,Other
3431008,FALSE,3/4/2014 1:10:00 AM,NA,FALSE,FALSE,,Car Only,NA,2014,1,night 1800-0559,FALSE,FALSE,FALSE,Other
3431009,FALSE,3/18/2014 4:05:00 AM,NA,FALSE,FALSE,,Car Only,NA,2014,4,night 1800-0559,FALSE,FALSE,FALSE,Other
3431010,FALSE,3/29/2014 4:09:00 PM,NA,FALSE,FALSE,FOLLOWING TOO CLOSE,Car Only,NA,2014,16,day 0600-1759,FALSE,FALSE,FALSE,Silverdale UGA
3431013,FALSE,3/31/2014 9:13:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,21,night 1800-0559,FALSE,FALSE,FALSE,Other
3431014,FALSE,4/17/2014 10:24:00 PM,NA,FALSE,FALSE,DUI,Car Only,NA,2014,22,night 1800-0559,TRUE,FALSE,FALSE,Other
3431015,FALSE,4/18/2014 7:06:00 PM,NA,FALSE,FALSE,NEGLIGENT,Car Only,NA,2014,19,night 1800-0559,FALSE,FALSE,FALSE,Other
3431016,FALSE,4/22/2014 9:20:00 PM,NA,FALSE,FALSE,FAIL TO YIELD,Car Only,NA,2014,21,night 1800-0559,FALSE,FALSE,FALSE,City of Port Orchard
3431017,FALSE,4/29/2014 6:34:00 PM,NA,FALSE,FALSE,FOLLOWING TOO CLOSE,Car Only,NA,2014,18,night 1800-0559,FALSE,FALSE,FALSE,Central Kitsap UGA
3431020,FALSE,5/6/2014 6:09:00 PM,NA,FALSE,FALSE,NEGLIGENT,Car Only,NA,2014,18,night 1800-0559,FALSE,FALSE,FALSE,City of Bremerton
3431022,FALSE,5/14/2014 5:29:00 PM,NA,FALSE,FALSE,SPEED/TOO FAST,Car Only,NA,2014,17,day 0600-1759,FALSE,FALSE,TRUE,Other
3431023,FALSE,5/22/2014 10:01:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,22,night 1800-0559,FALSE,FALSE,FALSE,Other
3431024,TRUE,7/1/2014 12:27:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,12,day 0600-1759,FALSE,FALSE,FALSE,Central Kitsap UGA
3431025,FALSE,7/2/2014 3:55:00 PM,NA,FALSE,FALSE,FOLLOWING TOO CLOSE,Car Only,NA,2014,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3431035,FALSE,1/3/2014 1:43:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,13,day 0600-1759,FALSE,FALSE,FALSE,Other
3431036,FALSE,2/9/2014 2:24:00 AM,NA,FALSE,FALSE,,Car Only,NA,2014,2,night 1800-0559,FALSE,FALSE,FALSE,Other
3431038,FALSE,2/21/2014 6:00:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,18,night 1800-0559,FALSE,FALSE,FALSE,Central Kitsap UGA
3431041,FALSE,4/4/2014 6:55:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,18,night 1800-0559,FALSE,FALSE,FALSE,Other
3431042,FALSE,4/17/2014 7:55:00 AM,NA,FALSE,FALSE,NEGLIGENT,Car Only,NA,2014,7,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3431043,FALSE,4/17/2014 12:04:00 PM,NA,FALSE,FALSE,FOLLOWING TOO CLOSE,Car Only,NA,2014,12,day 0600-1759,FALSE,FALSE,FALSE,Silverdale UGA
3431045,FALSE,4/23/2014 1:17:00 PM,NA,FALSE,FALSE,"FOLLOWING TOO CLOSE, FOLLOWING TOO CLOSE",Car Only,NA,2014,13,day 0600-1759,FALSE,FALSE,FALSE,Gorst UGA
3431046,FALSE,4/23/2014 5:37:00 PM,NA,FALSE,FALSE,FOLLOWING TOO CLOSE,Car Only,NA,2014,17,day 0600-1759,FALSE,FALSE,FALSE,City of Poulsbo
3431076,TRUE,6/5/2014 4:56:00 PM,NA,FALSE,FALSE,FAIL TO YIELD,Car Only,NA,2014,16,day 0600-1759,FALSE,FALSE,FALSE,City of Poulsbo
3431077,FALSE,6/12/2014 5:26:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,17,day 0600-1759,FALSE,FALSE,FALSE,NA
3431078,FALSE,6/24/2014 4:44:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,16,day 0600-1759,FALSE,FALSE,FALSE,Other
3431085,FALSE,7/11/2014 5:59:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,17,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3431086,FALSE,7/12/2014 5:23:00 PM,NA,FALSE,FALSE,DUI,Car Only,NA,2014,17,day 0600-1759,TRUE,FALSE,FALSE,Other
3431126,FALSE,4/16/2014 2:47:00 PM,NA,FALSE,FALSE,SPEED/TOO FAST,Car Only,NA,2014,14,day 0600-1759,FALSE,FALSE,TRUE,City of Port Orchard
3431178,FALSE,4/29/2015 4:15:00 PM,NA,FALSE,FALSE,FOLLOWING TOO CLOSE,Car Only,NA,2015,16,day 0600-1759,FALSE,FALSE,FALSE,Port Orchard UGA
3431180,FALSE,5/1/2015 4:30:00 PM,NA,FALSE,FALSE,FOLLOWING TOO CLOSE,Car Only,NA,2015,16,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3431181,FALSE,5/6/2015 4:36:00 PM,NA,FALSE,FALSE,HIT AND RUN,Car Only,NA,2015,16,day 0600-1759,FALSE,FALSE,FALSE,Bremerton West UGA
3431182,FALSE,5/8/2015 3:30:00 PM,NA,FALSE,FALSE,FAIL TO YIELD,Car Only,NA,2015,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3431205,TRUE,11/19/2015 11:24:00 AM,NA,FALSE,FALSE,,Car Only,NA,2015,11,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3431251,FALSE,10/1/2015 8:40:00 PM,NA,FALSE,FALSE,,Car Only,NA,2015,20,night 1800-0559,FALSE,FALSE,FALSE,Other
3431254,TRUE,10/2/2015 8:39:00 PM,NA,FALSE,FALSE,DUI,Car Only,NA,2015,20,night 1800-0559,TRUE,FALSE,FALSE,Bremerton West UGA
3431276,FALSE,5/1/2014 1:49:00 AM,NA,FALSE,FALSE,SPEED/TOO FAST,Car Only,NA,2014,1,night 1800-0559,FALSE,FALSE,TRUE,City of Bremerton
3431277,TRUE,5/22/2014 6:56:00 AM,NA,FALSE,FALSE,,Car Only,NA,2014,6,day 0600-1759,FALSE,FALSE,FALSE,City of Bremerton
3431278,FALSE,6/20/2014 2:25:00 AM,NA,FALSE,FALSE,DUI,Car Only,NA,2014,2,night 1800-0559,TRUE,FALSE,FALSE,Central Kitsap UGA
3431279,FALSE,7/7/2014 5:15:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,17,day 0600-1759,FALSE,FALSE,FALSE,Other
3431280,FALSE,7/27/2014 9:59:00 AM,NA,FALSE,FALSE,NEGLIGENT,Car Only,NA,2014,9,day 0600-1759,FALSE,FALSE,FALSE,Other
3431281,FALSE,10/25/2014 11:15:00 AM,NA,FALSE,FALSE,DUI,Car Only,NA,2014,11,day 0600-1759,TRUE,FALSE,FALSE,Silverdale UGA
3490579,FALSE,6/28/2015 3:00:00 PM,NA,FALSE,FALSE,,Car Only,NA,2015,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bainbridge Island
3508349,TRUE,3/22/2014 5:49:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,17,day 0600-1759,FALSE,FALSE,FALSE,City of Bainbridge Island
3508426,TRUE,4/22/2014 5:00:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,17,day 0600-1759,FALSE,FALSE,FALSE,City of Bainbridge Island
3508526,FALSE,11/2/2015 3:01:00 PM,NA,FALSE,FALSE,INATTENTION,Car Only,NA,2015,15,day 0600-1759,FALSE,FALSE,FALSE,City of Bainbridge Island
3508527,FALSE,3/17/2017 11:45:00 AM,NA,FALSE,FALSE,,Car Only,NA,2017,11,day 0600-1759,FALSE,FALSE,FALSE,City of Bainbridge Island
3508801,FALSE,11/4/2017 9:00:00 AM,DEER,FALSE,FALSE,,Car Only,NA,2017,9,day 0600-1759,FALSE,FALSE,FALSE,City of Bainbridge Island
3569261,FALSE,6/3/2014 4:55:00 AM,NA,FALSE,FALSE,,Car Only,NA,2014,4,night 1800-0559,FALSE,FALSE,FALSE,Kingston UGA
3569262,FALSE,1/26/2015 11:00:00 AM,NA,FALSE,FALSE,"IMPROPER TURN, IMPROPER TURN",Car Only,NA,2015,11,day 0600-1759,FALSE,FALSE,FALSE,Kingston UGA
3647217,FALSE,1/22/2014 8:15:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,20,night 1800-0559,FALSE,FALSE,FALSE,Kingston UGA
3647218,FALSE,2/11/2014 8:05:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,20,night 1800-0559,FALSE,FALSE,FALSE,Port Orchard UGA
3647219,FALSE,2/13/2014 7:30:00 PM,NA,FALSE,FALSE,IMPROPER LANE USE/CHANGE,Car Only,NA,2014,19,night 1800-0559,FALSE,FALSE,FALSE,Other
3647220,FALSE,2/27/2014 8:00:00 PM,NA,FALSE,FALSE,UNSECURE LOAD,Car Only,NA,2014,20,night 1800-0559,FALSE,FALSE,FALSE,Other
3690206,FALSE,3/17/2017 10:13:00 PM,STREET LIGHT,FALSE,FALSE,,Car Only,NA,2017,22,night 1800-0559,FALSE,FALSE,FALSE,NA
3690207,FALSE,3/23/2017 9:03:00 PM,NA,FALSE,FALSE,,Car Only,NA,2017,21,night 1800-0559,FALSE,FALSE,FALSE,Other
3699865,FALSE,1/27/2014 7:59:00 PM,NA,FALSE,FALSE,IMPROPER LANE USE/CHANGE,Car Only,NA,2014,19,night 1800-0559,FALSE,FALSE,FALSE,Gorst UGA
3699866,FALSE,2/2/2014 8:15:00 PM,NA,FALSE,FALSE,,Car Only,NA,2014,20,night 1800-0559,FALSE,FALSE,FALSE,Port Orchard UGA
3699869,TRUE,2/22/2014 2:44:00 AM,NA,FALSE,FALSE,DUI,Car Only,NA,2014,2,night 1800-0559,TRUE,FALSE,FALSE,Silverdale UGA
3699871,FALSE,2/27/2014 2:34:00 PM,NA,FALSE,FALSE,SPEED/TOO FAST,Car Only,NA,2014,14,day 0600-1759,FALSE,FALSE,TRUE,Other
3699872,FALSE,2/28/2014 7:00:00 PM,NA,FALSE,FALSE,DUI,Car Only,NA,2014,19,night 1800-0559,TRUE,FALSE,FALSE,City of Port Orchard
3709727,FALSE,6/20/2015 4:06:00 PM,NA,FALSE,FALSE,DUI,Car Only,NA,2015,16,day 0600-1759,TRUE,FALSE,FALSE,City of Bainbridge Island
3709729,FALSE,9/29/2015 7:58:00 PM,NA,TRUE,FALSE,,Includes Ped or Cyclist,Includes Ped,2015,19,night 1800-0559,FALSE,FALSE,FALSE,Central Kitsap UGA
3709730,TRUE,10/14/2015 6:51:00 PM,NA,FALSE,FALSE,HIT AND RUN,Car Only,NA,2015,18,night 1800-0559,FALSE,FALSE,FALSE,Other
3709731,FALSE,10/20/2015 9:12:00 PM,NA,FALSE,FALSE,,Car Only,NA,2015,21,night 1800-0559,FALSE,FALSE,FALSE,Other
3709777,FALSE,12/23/2014 2:45:00 PM,NA,FALSE,FALSE,SPEED/TOO FAST,Car Only,NA,2014,14,day 0600-1759,FALSE,FALSE,TRUE,Silverdale UGA
3709779,FALSE,2/26/2015 7:55:00 AM,NA,FALSE,FALSE,,Car Only,NA,2015,7,day 0600-1759,FALSE,FALSE,FALSE,City of Bainbridge Island
3709780,FALSE,8/2/2015 4:20:00 PM,NA,FALSE,FALSE,IMPROPER TURN,Car Only,NA,2015,16,day 0600-1759,FALSE,FALSE,FALSE,Kingston UGA
3709781,FALSE,10/27/2015 6:05:00 AM,NA,FALSE,FALSE,SPEED/TOO FAST,Car Only,NA,2015,6,day 0600-1759,FALSE,FALSE,TRUE,City of Bainbridge Island
3709801,FALSE,11/20/2015 7:52:00 AM,NA,FALSE,FALSE,,Car Only,NA,2015,7,day 0600-1759,FALSE,FALSE,FALSE,City of Bainbridge Island
3709802,FALSE,3/30/2016 11:20:00 AM,NA,FALSE,FALSE,,Car Only,NA,2016,11,day 0600-1759,FALSE,FALSE,FALSE,Other
3710634,FALSE,7/23/2014 10:38:00 AM,NA,FALSE,FALSE,SPEED/TOO FAST,Car Only,NA,2014,10,day 0600-1759,FALSE,FALSE,TRUE,Silverdale UGA
3710635,FALSE,8/11/2014 7:03:00 PM,NA,FALSE,FALSE,FOLLOWING TOO CLOSE,Car Only,NA,2014,19,night 1800-0559,FALSE,FALSE,FALSE,Other
3710636,FALSE,8/14/2014 6:36:00 PM,NA,FALSE,FALSE,SPEED/TOO FAST,Car Only,NA,2014,18,night 1800-0559,FALSE,FALSE,TRUE,Other
3710637,FALSE,8/27/2014 7:19:00 PM,NA,FALSE,FALSE,"SPEED/TOO FAST, NO/SUSP LICENSE/ENDORSEMENT",Car Only,NA,2014,19,night 1800-0559,FALSE,FALSE,TRUE,City of Poulsbo
3710638,FALSE,8/28/2014 8:37:00 PM,NA,FALSE,FALSE,SPEED/TOO FAST,Car Only,NA,2014,20,night 1800-0559,FALSE,FALSE,TRUE,Bremerton West UGA
3710639,FALSE,9/4/2014 5:20:00 PM,NA,FALSE,FALSE,IMPROPER LANE USE/CHANGE,Car Only,NA,2014,17,day 0600-1759,FALSE,FALSE,FALSE,City of Port Orchard
3710640,FALSE,9/10/2014 1:15:00 PM,NA,FALSE,FALSE,"SPEED/TOO FAST, NO/SUSP LICENSE/ENDORSEMENT",Car Only,NA,2014,13,day 0600-1759,FALSE,FALSE,TRUE,Other
3728408,FALSE,10/20/2015 1:35:00 AM,NA,FALSE,FALSE,,Car Only,NA,2015,1,night 1800-0559,FALSE,FALSE,FALSE,Other
3728654,FALSE,3/18/2015 5:43:00 PM,NA,FALSE,FALSE,"FAIL TO YIELD, FAIL TO YIELD, FAIL TO YIELD",Car Only,NA,2015,17,day 0600-1759,FALSE,FALSE,FALSE,Central Kitsap UGA
3728656,FALSE,3/21/2015 12:30:00 AM,NA,FALSE,FALSE,SPEED/TOO FAST,Car Only,NA,2015,0,night 1800-0559,FALSE,FALSE,TRUE,Gorst UGA
3729131,FALSE,5/14/2015 1:00:00 PM,NA,FALSE,FALSE,FOLLOWING TOO CLOSE,Car Only,NA,2015,13,day 0600-1759,FALSE,FALSE,FALSE,Bremerton West UGA
3744826,TRUE,8/2/2017 9:12:00 PM,NA,FALSE,TRUE,,Includes Ped or Cyclist,Includes Cyclist,2017,21,night 1800-0559,FALSE,FALSE,FALSE,NA
3765259,FALSE,6/10/2016 1:16:00 AM,NA,FALSE,FALSE,SPEED/TOO FAST,Car Only,NA,2016,1,night 1800-0559,FALSE,FALSE,TRUE,Bremerton East UGA
3857551,FALSE,7/9/2021 7:50:00 AM,NA,FALSE,FALSE,,Car Only,NA,2021,7,day 0600-1759,FALSE,FALSE,FALSE,City of Bainbridge Island
